function	10BF	11BF	12BF	13BF	15BF	16BF	17BF	2BF	3BF	4BF	6BF	7BF	8BF	9BF
L-ASPARTATE-OXID-RXN	5473.049999999999	4226.03	5673.18	4465.48	3136.83	9781.53	4326.31	3635.72	13180.57	10376.71	3356.66	3538.52	5190.28	4154.74
L-FUCONATE-HYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339.6	88.0	0.0	0.0	0.0	0.0
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	6906.15	4747.53	6375.26	8244.25	3328.08	10553.63	5769.31	5663.8	9100.24	9833.04	6707.360000000001	7048.92	8473.539999999999	5611.22
L-IDITOL-2-DEHYDROGENASE-RXN	4405.83	4195.83	5079.93	4662.0	2977.5	4544.45	3723.64	4466.33	1774.66	1334.42	2740.91	4086.75	5228.99	1894.17
L-IDONATE-2-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	65.0	5.0	51.0	12.0	0.0
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	4.0	2.0	0.0	0.0	3.0	16.58	15.78	15.14	1.71	6.04	2.0	7.29	22.65	0.0
L-LACTATE-DEHYDROGENASE-RXN	1365.0700000000002	766.2	498.54	3724.3	327.58	12861.16	1324.17	2714.75	17910.78	20416.5	2811.14	4176.88	4885.08	1584.88
L-RHAMNONATE-DEHYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14	1.71	1.29	0.0	2.29	18.02	0.0
L-RHAMNOSE-1-DEHYDROGENASE-RXN	0.0	1.0	0.0	0.0	0.0	1.29	3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LACCOA-RXN	37.2	5.0	0.0	9.6	0.0	0.0	0.0	257.28	59.42	132.57999999999998	279.0	131.38	339.48	114.8
LACTALDDEHYDROG-RXN	0.0	0.0	0.0	0.0	3.0	14.0	9.5	15.14	1.71	6.04	8.0	10.29	19.77	3.5
LACTALDREDUCT-RXN	665.4200000000001	539.5	338.25	1194.5	174.57999999999998	6444.0	879.0	1254.39	7595.89	5613.79	1529.97	1856.04	1497.35	886.0
LACTATE-RACEMASE-RXN	246.0	206.5	96.79	301.43	0.0	30.0	126.0	321.0	37.0	45.0	484.0	782.0	714.0	241.0
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN	0.0	0.0	11.0	0.0	3.0	70.16	9.5	30.0	0.0	122.0	50.0	34.0	878.88	0.0
LACTOSE6P-HYDROXY-RXN	0.0	0.0	11.0	0.0	0.0	24.66	0.0	0.0	0.0	61.0	45.0	34.0	854.0	0.0
LACTOYL-COA-DEHYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	10.0	8.0	0.0
LAUROYLACYLTRAN-RXN	5124.83	3894.0	5509.93	3470.58	2965.5	3210.74	4363.78	1919.19	607.7	595.5799999999999	2449.08	2122.33	2710.91	4100.59
LCARNCOALIG-RXN	0.0	0.0	11.0	0.0	0.0	6.66	0.0	15.14	1.71	7.04	15.25	40.29	23.39	0.0
LEUCINE--TRNA-LIGASE-RXN	6832.15	4838.2	6350.22	7042.82	3362.08	10529.13	5706.31	5181.8	8881.24	9601.04	5915.22	6327.67	7455.789999999999	5513.72
LEUCINE-DEHYDROGENASE-RXN	0.0	73.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0
LEUCYLTRANSFERASE-RXN	3999.33	3593.0	4973.93	2789.83	2802.5	2613.45	3005.1400000000003	1363.05	438.04	348.04	1096.58	1607.79	1733.6799999999998	1960.84
LEVANSUCRASE-RXN	55.0	25.0	0.0	38.0	12.0	65.0	14.0	11.0	34.0	2533.0	18.0	43.0	79.0	0.0
LINB1-RXN	0.0	0.0	0.0	0.0	0.0	4.0	0.0	27.0	17.0	3.0	19.0	12.0	21.0	32.0
LINB2-RXN	0.0	0.0	0.0	0.0	0.0	4.0	0.0	27.0	17.0	3.0	19.0	12.0	21.0	32.0
LINOLENOYL-RXN	18278.43	13113.53	18395.04	14272.04	10363.91	34877.270000000004	13156.14	9426.96	27037.38	21626.13	11022.32	11550.89	11598.3	13926.62
LIPIDADISACCHARIDESYNTH-RXN	5118.83	3852.0	5542.93	3432.58	2947.5	3056.95	3994.14	1840.05	556.39	533.54	2292.58	2021.04	2647.26	3823.59
LIPIDXSYNTHESIS-RXN	5022.83	3811.0	5463.93	3388.58	2932.5	2907.95	3627.14	1738.05	506.79	479.79	2096.08	1883.04	2496.51	3514.59
LTARTDEHYDRA-RXN	132.0	94.0	218.0	696.0	142.0	455.0	156.0	1103.28	228.08	346.58000000000004	686.66	1287.58	1641.04	98.0
LUMAZINESYN-RXN	6087.9	4651.7	5940.93	5011.28	3149.08	3662.53	4963.31	3689.8	6286.22	5461.54	4120.16	4486.17	5133.71	4734.64
LXULRU5P-RXN	37.0	1.0	10.5	61.0	3.0	52.72	30.81	411.28	14.42	78.33	383.75	337.91	850.0799999999999	22.0
LYSDECARBOX-RXN	554.7	411.0	241.5	1795.77	131.0	407.35	898.6700000000001	1016.14	383.38	362.29	1722.67	1291.42	1289.35	585.63
LYSINE--TRNA-LIGASE-RXN	6852.15	4840.7	6341.47	7203.82	3374.33	10531.42	5714.45	5415.1900000000005	8953.779999999999	9658.33	6069.8	6919.21	7643.059999999999	5527.47
LYSINE-23-AMINOMUTASE-RXN	8.0	74.5	17.79	23.43	3.0	50.29	20.64	27.14	22.31	27.04	67.25	50.29	106.27	123.5
LYSINE-RACEMASE-RXN	55.0	98.0	21.5	123.0	30.0	104.33	14.0	38.0	34.0	2925.0	43.0	216.0	556.0	0.0
LYSOPHOSPHOLIPASE-RXN	294.25	116.0	393.0	381.0	93.0	6170.83	525.28	585.28	5811.77	4812.33	908.14	468.58	1363.9499999999998	500.75
LYSYLTRANSFERASE-RXN	55.0	25.5	0.79	61.43	12.0	145.25	22.34	62.0	68.0	2717.0	161.14	350.66	150.84	0.0
LYXK-RXN	0.0	0.0	5.0	0.0	0.0	0.0	16.0	165.14	1.71	56.29	109.0	184.29	230.02	0.0
MALATE--COA-LIGASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
MALATE-DEH-RXN	5059.33	3890.17	5527.93	3393.58	2935.5	8823.7	3652.14	1781.05	6296.14	5165.29	2131.58	1925.04	2617.26	3601.09
MALATE-DEHYDROGENASE-ACCEPTOR-RXN	3.0	74.0	0.0	0.0	3.0	47.04	12.64	23.47	1.71	10.37	0.0	16.29	50.15	0.0
MALEATE-ISOMERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	7.0	17.0	0.0	0.0
MALEYLACETOACETATE-ISOMERASE-RXN	29.0	2.0	48.0	0.0	0.0	2.58	6.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MALEYLPYRUVATE-ISOMERASE-RXN	29.0	2.0	48.0	0.0	0.0	2.58	6.28	10.0	0.0	2.0	7.0	17.0	6.0	0.0
MALIC-NADP-RXN	5021.83	3812.0	5472.93	3360.58	2925.5	2936.74	3627.78	1763.19	500.5	478.83	2053.08	1902.33	2494.28	3501.59
MALONYL-COA-ACP-TRANSACYL-RXN	6666.65	4835.2	6219.47	6927.379999999999	3365.08	4630.42	5610.95	5051.8	2789.8900000000003	4763.29	5499.22	6105.92	6898.669999999999	5163.72
MALONYL-COA-DECARBOXYLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	17.0	0.0	0.0
MALSYN-RXN	29.0	74.0	48.0	0.0	3.0	47.04	12.64	30.28	3.42	12.58	24.0	31.58	39.16	0.0
MALTACETYLTRAN-RXN	3684.07	3393.87	2349.54	4767.51	1166.33	25018.99	3388.95	3801.89	24262.51	25284.79	4705.28	5344.67	6655.72	3318.55
MALTODEXGLUCOSID-RXN	14033.24	13107.49	16541.760000000002	13787.25	8608.58	21034.32	13244.12	7760.6	21873.29	17339.51	9020.96	9923.74	9202.81	9850.86
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN	74.0	8.0	0.0	935.0	3.0	14.25	37.67	162.0	98.0	72.0	167.0	341.33	60.43	56.0
MALTOSE-PHOSPHORYLASE-RXN	4801.83	3800.5	5199.72	3450.6800000000003	2910.5	2837.16	3224.5	1654.58	488.75	749.92	1535.89	2057.75	1978.24	3137.92
MALYL-COA-LYASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	17.0	0.0	0.0
MANDELATE-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
MANDELATE-RACEMASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88	0.0
MANNITOL-2-DEHYDROGENASE-RXN	3317.33	3485.83	4520.93	2410.33	2629.5	2503.66	2794.5	899.5799999999999	448.33	341.67	760.58	1158.5	1186.41	1438.84
MANNONDEHYDRAT-RXN	4719.78	1867.33	4599.22	3769.03	2271.5	2379.99	3127.28	2575.0	1768.13	1090.54	3348.3900000000003	4246.17	3151.37	3710.72
MANNONOXIDOREDUCT-RXN	3403.23	1738.83	4203.18	3342.03	2145.5	2458.74	2824.28	1905.14	1790.84	1061.83	2489.33	2811.76	2620.47	2117.94
MANNPDEHYDROG-RXN	7646.86	5519.66	8731.86	5538.26	4874.0	4772.54	5286.639999999999	2731.3	1581.37	1063.63	2880.66	3304.09	3380.04	4480.4800000000005
MANNPISOM-RXN	5534.83	4158.0	5547.43	5116.25	2996.0	3547.92	3721.95	2945.36	3108.17	7013.75	3008.25	4273.66	4485.78	3682.42
MBCOA-DHLIPOAMIDE-RXN	0.0	73.0	0.0	0.0	0.0	18.75	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0
MCHMBARK-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0
MCPMETEST-RXN	882.25	263.5	488.79	1420.43	135.5	158.64	760.64	1135.97	1109.71	514.62	1538.64	1415.29	1962.97	1544.25
MERCAPYSTRANS-RXN	147.0	76.0	8.58	108.86	43.0	79.83	25.28	284.28	37.42	17.58	320.14	281.58000000000004	701.54	217.0
MERCURY-II-REDUCTASE-RXN	60.0	16.0	77.0	92.0	17.0	61.0	16.0	0.0	11.0	1.75	25.25	16.0	83.25	0.0
METHANE-MONOOXYGENASE-RXN	0.0	1.0	0.0	0.0	0.0	1.29	3.14	0.0	0.0	0.0	0.0	0.0	2.88	0.0
METHCOCLTH-RXN	101.0	31.5	62.79	415.43	50.0	180.0	83.0	503.5	36.0	78.0	265.14	565.0	805.5	72.0
METHENYLTHFCYCLOHYDRO-RXN	6850.15	4839.2	6350.22	7054.82	3362.08	10530.42	5737.45	5433.8	8881.24	9612.04	6319.360000000001	6771.67	7698.289999999999	5619.72
METHGLYSYN-RXN	2481.77	1556.9	1116.54	5163.73	615.3299999999999	2616.54	2788.81	4694.139999999999	3649.54	2241.79	4966.969999999999	5714.17	5437.299999999999	2228.8
METHIONINE--TRNA-LIGASE-RXN	6927.65	4968.2	6493.47	8065.82	3413.08	10734.42	5851.62	5307.8	9218.24	9708.04	6222.22	6527.25	7739.459999999999	5589.72
METHIONINE-GAMMA-LYASE-RXN	36.5	73.5	13.54	39.43	0.0	18.0	28.0	132.5	5559.6	4537.75	195.0	193.75	109.75	77.0
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	6885.15	4838.2	6365.72	7060.82	3362.08	10529.13	5734.31	5184.13	8881.24	9604.12	5932.22	6372.17	7457.539999999999	5513.72
METHYLACETOACETYLCOATHIOL-RXN	0.0	76.0	0.0	0.0	6.0	79.12	120.42	162.28	12.42	26.58	59.0	131.57999999999998	303.8	118.0
METHYLACYLYLCOA-HYDROXY-RXN	1409.8200000000002	955.2	559.5	2648.7	205.33	558.12	1196.59	1736.42	1532.73	978.87	2342.0	2632.0	2140.01	1284.05
METHYLASPARTATE-AMMONIA-LYASE-RXN	12.0	0.0	0.0	68.0	0.0	0.0	25.0	44.0	15.0	19.0	21.0	25.0	0.0	0.0
METHYLASPARTATE-MUTASE-RXN	24.0	0.0	0.0	136.0	0.0	0.0	50.0	88.0	31.2	38.0	42.0	50.0	0.0	0.0
METHYLCROTONYL-COA-CARBOXYLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	14.0	34.0	0.0	0.0
METHYLENETHFDEHYDROG-NADP-RXN	6850.15	4839.2	6350.22	7054.82	3362.08	10530.42	5737.45	5433.8	8881.24	9612.04	6319.360000000001	6771.67	7698.289999999999	5619.72
METHYLGLUTACONYL-COA-HYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	7.0	17.0	0.0	0.0
METHYLISOCITRATE-LYASE-RXN	21.0	0.0	0.0	0.0	0.0	0.25	0.0	59.14	1.71	19.04	126.0	354.29	178.39	90.0
METHYLMALONYL-COA-EPIM-RXN	440.5	127.5	143.54	193.93	18.0	181.5	477.0	177.25	71.0	70.0	317.75	222.5	413.25	530.5
METHYLMALONYL-COA-MUT-RXN	1004.0	378.0	356.08	481.86	81.0	717.0	1912.0	465.64	290.71	304.29	1022.5	625.29	615.64	1776.0
METHYLVALERATE-RXN	3.5	146.0	0.0	7.5	0.0	40.25	0.0	54.0	287.0	64.0	170.0	114.0	358.0	137.5
MEVALONATE-KINASE-RXN	55.0	25.0	21.5	123.0	30.0	86.33	14.0	38.0	34.0	2925.0	50.0	243.0	556.0	0.0
MHPCHYDROL-RXN	0.0	1.0	0.0	0.0	0.0	1.29	3.14	12.0	0.0	4.0	0.0	5.0	2.88	0.0
MHPELY-RXN	202.27	13.4	123.5	124.8	8.33	1.54	231.14	570.5	1588.0	702.0	795.0	765.3	950.99	601.8
MHPHYDROXY-RXN	0.0	2.0	0.0	0.0	0.0	2.58	6.28	12.0	0.0	4.0	0.0	5.0	5.76	0.0
MMUM-RXN	567.75	669.0	210.5	933.5	139.0	508.19999999999993	825.64	1279.0	941.0	3205.0	1518.0	1571.0	2010.63	1009.25
MONOPHENOL-MONOOXYGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	21.0	43.0	99.0	0.0
MUCONATE-CYCLOISOMERASE-RXN	0.0	2.0	0.0	0.0	3.0	30.08	15.78	15.14	1.71	5.29	0.0	7.29	20.9	0.0
MUCONOLACTONE-DELTA-ISOMERASE-RXN	0.0	1.0	0.0	0.0	0.0	1.29	3.14	0.0	0.0	0.0	0.0	0.0	2.88	0.0
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	3739.83	1433.0	4077.18	2391.58	2194.5	2332.16	1824.5	1074.3300000000002	531.4300000000001	371.92	1178.83	1323.25	1267.41	2722.59
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	805.7	158.0	558.25	591.77	123.0	6590.62	500.64	793.39	5974.7300000000005	7823.54	1304.92	1386.59	2356.39	661.63
MYO-INOSITOL-2-DEHYDROGENASE-RXN	202.4	47.0	5.0	109.2	30.0	5695.79	34.64	276.0	365.67	252.0	538.0	264.6	282.82	105.6
MYO-INOSOSE-2-DEHYDRATASE-RXN	92.6	36.0	5.0	82.8	27.0	167.75	16.0	35.0	37.0	98.0	240.0	167.4	108.57	78.4
MYRISTOYLACYLTRAN-RXN	147.0	1.0	11.0	20.0	40.0	30.79	12.64	31.14	1.71	56.29	195.0	7.29	346.35	187.0
MYRPALMTRAN-RXN	147.0	1.0	11.0	20.0	40.0	30.79	12.64	31.14	1.71	56.29	195.0	7.29	346.35	187.0
N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN	63.0	98.5	22.29	148.87	30.0	104.33	22.0	73.0	34.0	2925.0	175.0	366.0	643.0	75.0
N-ACETYLGLUCOSAMINE-KINASE-RXN	0.0	1.0	4.0	0.0	3.0	30.79	12.64	15.14	1.71	56.29	0.0	7.29	19.35	0.0
N-ACETYLGLUTPREDUCT-RXN	6593.65	4795.53	6169.68	6803.53	3329.08	10322.53	5299.14	4957.8	8856.220000000001	9173.54	5442.91	5748.34	6759.709999999999	5123.14
N-ACETYLNEURAMINATE-SYNTHASE-RXN	303.75	26.5	348.0	178.0	79.25	113.25	538.0	414.58	1108.0	489.33	711.75	579.0	762.83	540.5
N-ACETYLTRANSFER-RXN	2258.57	1101.7	1127.5	4002.7	660.0799999999999	8382.45	2471.92	4621.33	9220.83	9235.03	4892.41	5434.17	6182.25	2598.05
N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN	1046.5	2456.17	1233.0	1058.25	762.0	1017.5	1445.0	634.0	177.75	214.5	522.5	744.25	861.25	509.75
N-ACYLMANNOSAMINE-KINASE-RXN	0.0	0.0	4.0	0.0	0.0	2.0	0.0	15.14	1.71	56.29	0.0	7.29	16.47	0.0
N-CARBAMOYLPUTRESCINE-AMIDASE-RXN	5076.33	3944.0	5297.68	3692.58	2926.5	3092.66	3497.5	1871.91	489.08	549.5	1714.58	2167.5	2286.49	3116.59
N-FORMYLGLUTAMATE-DEFORMYLASE-RXN	14.0	0.0	8.0	0.0	3.0	41.5	12.5	24.0	0.0	0.0	19.0	24.0	23.0	0.0
N6-HYDROXYLYSINE-O-ACETYLTRANSFERASE-RXN	0.0	1.0	0.0	0.0	0.0	1.29	3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NACGLCTRANS-RXN	6818.65	4838.2	6342.47	7054.82	3362.08	16406.38	5695.31	5181.8	14658.59	14275.79	5915.22	6300.92	7465.789999999999	5513.72
NAD+-ADP-RIBOSYLTRANSFERASE-RXN	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAD-KIN-RXN	6804.65	4911.2	6334.47	7054.82	3362.08	10533.13	5686.31	5167.8	8881.24	9601.04	5895.360000000001	6283.92	7371.289999999999	5513.72
NAD-SYNTH-GLN-RXN	6699.65	4734.7	6270.18	6922.95	3329.08	10444.26	5694.67	5052.33	9146.93	6635.42	5622.08	5860.63	6569.11	5379.72
NAD-SYNTH-NH3-RXN	101.0	103.5	22.29	146.43	33.0	137.37	74.64	155.47	88.98	3028.37	303.14	473.29	819.0999999999999	127.0
NADH-PEROXIDASE-RXN	0.0	0.0	16.0	85.0	18.0	0.25	0.0	27.0	0.0	271.0	7.0	114.0	65.0	0.0
NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADPH-DEHYDROGENASE-RXN	0.0	73.0	0.0	6.0	0.0	18.25	0.0	29.0	0.0	0.0	23.0	0.0	29.0	0.0
NADPYROPHOSPHAT-RXN	6297.85	4678.7	6005.43	6567.379999999999	3264.08	10163.28	5035.31	4093.97	6877.64	5765.96	4489.41	5149.469999999999	5878.66	4715.1900000000005
NAG1P-URIDYLTRANS-RXN	1531.74	752.5	804.29	2471.24	296.66	6713.97	2126.81	2291.97	7735.33	8711.119999999999	3719.31	3442.72	4190.58	2072.93
NAG6PDEACET-RXN	3726.9	5768.87	3512.79	5708.299999999999	1880.0	9343.76	5255.95	4658.78	8653.87	9371.08	4836.389999999999	5288.71	6676.44	2792.63
NANE-RXN	729.7	618.5	297.29	2158.2	177.0	422.05	915.67	1499.64	1916.21	1004.04	1601.75	2062.42	1431.47	866.63
NANK-RXN	0.0	0.0	4.0	0.0	0.0	2.0	0.0	15.14	1.71	56.29	0.0	7.29	16.47	0.0
NAPHTHOATE-SYN-RXN	4863.83	3874.0	5117.93	3387.58	2940.5	2864.95	3221.1400000000003	1703.72	510.79	728.46	1630.08	1936.04	2296.01	3213.59
NICONUCADENYLYLTRAN-RXN	8002.719999999999	5690.9	6861.51	10177.509999999998	3704.41	11798.73	7100.48	7920.3	8873.07	10030.79	8426.439999999999	9536.8	10071.66	6524.02
NICOTINAMID-RXN	614.5	460.67	321.29	1010.68	175.0	6137.39	1069.81	782.14	6239.81	5037.29	1198.64	1167.87	630.19	955.75
NICOTINATEPRIBOSYLTRANS-RXN	2476.32	1109.37	996.54	4075.49	468.58	7732.97	2195.81	3605.22	8422.91	9241.37	4133.639999999999	4780.42	5153.05	2995.38
NITRIC-OXIDE-REDUCTASE-RXN	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	3.08	0.0
NITRILE-HYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	34.0	0.0	0.0
NITRITE-REDUCTASE-CYTOCHROME-RXN	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	24.0	2.75	0.0	0.0	17.08	0.0
NITROGENASE-RXN	158.0	119.5	132.79	488.43	125.0	488.0	480.0	1037.5	214.26	235.0	756.16	919.0	1433.5	573.0
NMNAMIDOHYDRO-RXN	6727.15	4820.7	6226.47	7020.26	3332.83	10468.13	5670.31	5164.55	8979.24	9587.04	5877.47	6225.92	7496.879999999999	5492.97
NN-DIMETHYLFORMAMIDASE-RXN	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NQOR-RXN	140.2	115.2	20.0	274.6	39.0	504.12	55.92	80.28	5347.42	7396.33	85.0	204.58	229.0	37.0
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN	0.0	1.0	32.0	170.0	36.0	1.29	3.14	54.0	0.0	590.0	7.0	192.0	130.0	0.0
NUCLEOSIDE-DIP-KIN-RXN	1271.0	2466.67	1191.5	2045.0	798.25	1061.87	1839.81	738.72	312.71	3169.37	792.25	1077.62	1806.52	858.25
NUCLEOSIDE-TRIPHOSPHATASE-RXN	169.0	35.0	73.0	215.0	27.0	154.0	33.0	325.0	31.0	80.0	477.0	328.0	769.0	275.0
NUCLEOTIDE-PYROPHOSPHATASE-RXN	64.5	2.5	59.0	24.0	15.25	30.79	16.64	43.39	1.71	56.29	20.75	70.29	47.6	45.75
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	14921.5	10483.86	15089.79	14012.99	8489.99	22093.56	11062.67	10346.57	16437.04	15316.59	10235.4	12024.78	13231.43	10741.97
O-AMINOPHENOL-OXIDASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0
O-PYROCATECHUATE-DECARBOXYLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88	0.0
O-SUCCHOMOSERLYASE-RXN	195.5	178.5	67.03999999999999	191.43	59.0	6145.37	147.64	725.14	5921.49	7454.79	662.8299999999999	1038.04	1203.1	444.0
O-SUCCINYLBENZOATE-COA-LIG-RXN	4840.83	3769.83	5063.93	3293.08	2881.5	2835.45	3508.1400000000003	1941.72	1095.79	1094.21	2098.83	2533.04	2525.26	3663.59
O-SUCCINYLBENZOATE-COA-SYN-RXN	251.0	84.0	299.0	139.0	58.0	84.78999999999999	436.64	156.14	47.71	349.29	606.0	141.29	702.3499999999999	437.0
OHACYL-COA-DEHYDROG-RXN	33.0	75.0	48.0	6.0	6.0	77.83	25.28	40.28	3.42	12.58	7.0	31.58	42.04	32.0
OHBUTYRYL-COA-EPIM-RXN	0.0	2.0	0.0	6.0	6.0	59.58	25.28	30.28	3.42	12.58	0.0	14.58	42.04	0.0
OHMETHYLBILANESYN-RXN	1054.57	459.7	412.54	2438.63	192.33	1111.04	911.81	1898.47	718.31	590.37	1589.64	1998.17	2598.55	1026.8
OHMETPYRKIN-RXN	11945.81	9274.69	13058.580000000002	10704.79	6909.08	13585.39	10030.95	6588.85	9584.54	7540.67	6753.63	7729.46	8290.05	8133.150000000001
OLEATE-HYDRATASE-RXN	1489.67	990.5	663.04	3388.6	309.33	6418.51	1643.17	2530.5	7290.02	5697.75	2854.67	3952.08	4037.33	1124.83
OLIGOGALACTURONIDE-LYASE-RXN	0.0	1.0	0.0	0.0	3.0	15.29	12.64	0.0	0.0	0.0	0.0	0.0	2.88	0.0
OMEGA-AMIDASE-RXN	829.87	283.2	203.0	295.1	74.33	297.87	473.64	301.39	142.71	2722.29	472.75	579.54	965.6	676.5
ORNCARBAMTRANSFER-RXN	2373.52	1395.2	1328.04	4517.9	578.5799999999999	7912.37	2777.81	4236.219999999999	9805.56	9872.87	5486.139999999999	5321.969999999999	6052.33	2950.43
ORNDECARBOX-RXN	264.5	116.5	89.0	76.0	67.25	186.04	372.64	140.53	52.42	62.58	383.25	173.58	458.74	477.75
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN	0.0	73.0	0.0	0.0	0.0	21.75	0.0	0.0	12.0	0.0	0.0	3.0	4.0	10.5
ORNITHINE-CYCLODEAMINASE-RXN	13.0	14.0	12.0	116.0	16.0	0.0	116.0	97.0	30.0	43.75	102.25	209.0	100.58	82.0
ORNITHINE-GLU-AMINOTRANSFERASE-RXN	0.0	73.0	0.0	0.0	0.0	21.75	0.0	0.0	12.0	0.0	0.0	3.0	4.0	10.5
ORNITHINE-RACEMASE-RXN	8.0	0.0	17.0	0.0	0.0	0.0	8.0	12.0	0.0	0.0	18.0	3.0	13.0	13.0
ORNMUTST-RXN	16.0	0.0	34.0	0.0	0.0	0.0	16.0	24.0	0.0	0.0	36.0	6.0	26.0	26.0
OROPRIBTRANS-RXN	7974.769999999999	5690.9	6947.97	9192.919999999998	3703.66	11916.53	6853.31	7322.55	10944.24	10697.54	7933.469999999999	8623.92	9542.2	6297.72
OROTATE-REDUCTASE-NADH-RXN	6502.65	4823.2	5978.47	6987.379999999999	3312.08	10443.74	5250.67	5100.33	8827.53	9514.67	5287.22	6243.63	6761.19	5066.72
OROTPDECARB-RXN	11673.48	8634.2	11549.4	10473.4	6244.58	19243.69	8916.81	6914.38	15127.34	14684.96	7674.3	8256.67	9675.78	8845.310000000001
OXALATE-DECARBOXYLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OXALYL-COA-DECARBOXYLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	30.0	8.0	28.0	18.0
P-PANTOCYSDECARB-RXN	6592.65	4834.2	6192.47	6822.82	3348.08	4637.53	5573.31	4854.8	8546.24	9435.04	4946.22	5891.92	6444.789999999999	4970.72
P-PANTOCYSLIG-RXN	6647.65	4859.2	6197.97	6858.379999999999	3360.08	4723.86	5587.31	4877.8	8589.24	12041.04	4989.22	6007.92	6913.789999999999	4975.72
PABASYN-RXN	8885.33	6723.0	8294.01	8164.19	5036.5	10942.36	5202.26	3596.19	6536.8	8164.83	3460.86	4278.24	6133.79	6104.34
PALMITOTRANS-RXN	0.0	1.0	0.0	0.0	6.0	56.29	22.14	18.28	3.42	6.58	17.0	9.58	38.92	0.0
PANTEPADENYLYLTRAN-RXN	6804.65	4838.2	6334.47	7052.379999999999	3362.08	10515.13	5686.31	5184.8	8881.24	9612.04	5892.22	6314.92	7403.789999999999	5519.72
PANTOATE-BETA-ALANINE-LIG-RXN	5292.45	4073.0	5561.68	4608.18	2972.83	3192.2	4176.31	2280.05	658.6199999999999	593.54	2714.41	2961.92	3611.88	4208.14
PANTOTHENATE-KIN-RXN	7549.35	5340.2	6686.97	8232.92	3526.08	11063.48	6537.31	6110.8	10695.24	10461.04	7387.219999999999	7561.719999999999	8461.99	6321.52
PDXJ-RXN	298.5	161.17000000000002	520.0	237.0	90.0	269.29	534.64	253.47	59.71	114.37	713.0	293.29	571.27	576.5
