Feature ID	Taxon	Confidence
fc9eaf3d55716367aa13260ea71bfe37	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.996413277765576
03874fe861be20dfe644007eea8cb806	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__	0.9993277801392911
3a07ab15a002e3e1fc059823c74f3296	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996243871875244
c741e5fe9f48984061d716fd0e4a45ef	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9897000951841521
6096ffc22d5a6ad46bf933b5e42b7f55	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.9145022538900642
21bc8df12014609d570eab048d3156c2	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__	0.9574636011146117
60e4279a24857c6c32626f1ba78490d8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.998348488070144
b02865d75ab3a8ce584b7cf7d4d9b2c1	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	0.73790088632979
8b0c71cee341eb18467e3081286128d8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	0.9401226454588086
0ed93b4838e2cd2a833723843c6c2297	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999647360746018
d5dd4a166eb89af8b900bcebb5217e22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured;s__	0.8937403801026008
3514db9301a51b0bad542a7793c853a4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	0.9516818370317774
5c0ef1583d1b98042de79b5157f13e02	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997859864394176
bc2d042ea00f4975687582806d885103	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.9824675032911342
0aef183609df18f1a29c342fb180ca07	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.7133266949813535
e74b68ea638ce33d79caf7beeffbb9f0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured;s__	0.8858693243364718
496e5d65b523e42ac43878c0758eba1f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__	0.9061459063262902
ba1f7c5f4582e2ef2680ee01379c407e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.9993714769278081
29f0e0fc3c8bc0601d3e6a1014c48773	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9996396268726206
17ba861322358580c0cd2e32d12659a1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.8212538529692233
96713d6af6c68f86f79a612a250a1fc9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999954462148649
eb779b61a70ddaa6ff2f9ab4c558933f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.9511523296461397
7e897d37b1447499b904346e58e82f36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.8928631270281173
3fc64eab1004a5ecb2229c42e2ff9773	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996025557042646
b1ad98db1786140c483dd26e71acaa74	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__	0.9851451851977178
32c9b662fa2a4cf0f600bd979cefc7db	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9923840733096556
4116270a34fc15d26034306e58b7d64e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group;s__	0.9270326425448674
be19b41eab0b9cdb00b452beddf889da	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997241838027378
e0fd444c0e5ea56410a9c73fa9bcba95	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	0.9951269795386238
ed18231a5a442ac1eb8563773ec917c4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.8936207520261129
4f8f9078e6d5cea091fbebaaceeb2092	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	0.9595470551714486
36c7a9e5ff3d9cc27588344ffcc49b96	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9984485091540806
41bea7e6c0f8c6a72159e644df60f3b8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9791101290522954
c467ba9d8f320b33ce480b5cfbf07100	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__	0.9937924251982553
e4c9374a3b7f243dc575d24235a77b27	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.9574085671394598
b73d48b59c5a2d97d274a74341847415	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.7542956207267854
eaf69f91cb1d72370d4c600e56ced940	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	0.8520727175594783
15d0d2e9efacda41b14a840963574b70	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__	0.9327248528467617
0a2791930b172c75df37ba2b2815a618	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__	0.9999500227797388
9e8fb227597f46ae75a215a937c4d6a6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999517078614011
476f5a36f44ca29e0d5f525b06cbca0e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.9414723084167957
56c7621a8a398cd77cfe3ae3016f124c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9991215093289313
5f850270045e0c5354dad04d59e1fe23	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9912002270439464
00bc1cf6a7e92f667db0816e9df249bb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured;s__	0.870341891517355
203f7d5c70a966a1acd82b9cc0c39372	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	0.9259713978844836
084faf8aceaa8a27656eec6720d6d325	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.7727085002785012
d050d2d7aab9285cb328e831e3f0dc14	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__	0.8097228566621534
c7e92750f4f686f491351e18cedb06b1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.9197963366915906
2e58cda4279bfe24b53e9c87fcb17e4d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999658503212002
8801079c2b64aad649afcfefa0089062	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__	0.9148281501638775
df80bceecbd82473fd815276573dc4d9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.7032525569028031
1ac6eead67dee6a0901cbeb4874ec6b2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9991386454938418
88b3493b0964c243fd04a33c00838f82	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999309915161294
8bfceef77467e1ddff5d28b90865e787	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.7925462703614702
e0522c66e5e01859801f32a7d5601d45	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996675855842345
489cc480b441a496d8ac7e3d8f9d1dde	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__	0.947004333581231
c066a8c563e4eeaf9bcbf83ca5cbc7fe	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9996322846444736
8983768c8b7caef932883a100a74a67c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.9999905474319309
0793dd370042b37ba84162fcd40e7ffb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998487088345401
a54d050cbb2c071e5a3dd36298b839ce	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9986703492106547
51744f0be923dcae1f428bf633bbda19	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9948028045114166
5ca4c2a00a9ea8426d347a1f02ddf1e6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.9972451837211241
44fd4b71f94b075203e91323a7f16df1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996932784803972
74520b3ada6ccf355ea68cbf6c932b2e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9974326988442046
797cbb06cda2a0774beca7a8e8f94695	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999447026538459
1c21d446adfb922065efc4c5c6e27505	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9548827926686073
39c344e76a44e1766df320127283be5d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.8766963136569215
70579c3d35178a9a87e901a7eb17d5fb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9918782547406286
4099525e38bc6cc920c6ea853b13e239	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.9610800358598968
b5a5314a152a75148783f4293e2df104	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.7405653668078073
3a9cd966bded99348ff03b05f73be4d2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	0.7783624724774374
5732b8ccb511d89639377c23dad69988	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	0.773202547937277
b43436f6fddc37231ef1edf891e2db34	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.9969601356811538
e60fd931d73edf7746b10ce6a5eb689b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9958518834546347
12aa872d7578b9e1dd0eb1260ee85ea4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9998439105599346
8b777470c6bbf61a18569870b0f33232	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.8352344216088465
df0ab05b1efbc8cc822db69df4d4eefc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured;s__	0.896354430253082
9421804dd851a4d8474fb70e90df527c	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	0.9999397190247232
ef9e512d6a59965aec764ee3c7f2a2cf	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	0.9975695989116268
31bc43811d65fde538bd03d75c77ea2f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.9993079442486247
2f969ca98f2629e48c30fb8a719ebf6b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9979846942086741
e8b83a8348ac09d9db9151f1f98bc91e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.7915542371680824
8eab740fda8ed455673e1c0e35b8e2d1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__	0.7681329095249039
dd9c5f8f2a9366231758765c7b4302d5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999767271827327
1cfb78ec8a1c8ee5b228762f988ccbc7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999952371892762
305fb1dc79ce62e83e660a60c8107162	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gauvreauii_group;s__	0.9064793427936898
f6a7e82198d551e5bd1e8905e927b6f4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999342744628589
ed6c5d4602a2227ec1ef718bce193d5f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__	0.7903753091583346
a7057d09e804b358eef1c2bd0b98f50f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9980867588936305
689ab1f11ffa40dfd9260687bd5efe99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	0.9899234653764297
38dde2e6cc98a170e21e4cbe2c9f7034	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9902719413655425
22fa6a8c444b5b3fd12fd2e4faf1dc3b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.9486931739498842
e3d114b5cd7d553f44c0d10005c6978f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9981986832285306
f5180ea0f1834fb91cffa17c7d8cc943	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__	0.9772480965710812
6fb92ab8ce68c1ea6d345445c0d655f6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__	0.996586628124278
2727232117d3747db2a9a9e5e657ed49	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__	0.7735133737188877
d6abf4d1719222ed4cd10ddf9e67a1cd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ruminantium_group;s__	0.9199168466772614
03889d8eb2a510fb556f30f582a61e2a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9127733714300524
13f6fb7dc6960e4df061ce2c17e59800	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999781138497025
904076e8fdc0fe83216ded8507bab036	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9983168796200523
afd5ec0093a5a3834d5f85a572eb7100	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.965727275517568
98551f8e5a6cc6305cc295b7f0641a61	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.8753411876037752
264a62eb85770bdfb4af5da8267b8c85	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.9942631055513728
b94166859f9644405311ae127a9d6bfe	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9838120360109592
51104369f4fbca6d03c12583549d010b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.9999892112123661
6f9892f5a7b9bbc70929b605be44f7ea	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.781833513356638
f2a74545e2c20911638ef77a5af0edf8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9992956558476204
3bcb58418c37b3e8456edba3971ba8da	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__	0.9598545025478253
23331172c124b2af35a37986bab937df	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	0.9874472561801064
02a1acd63f07f5a832b8cdd5ac2a3876	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	0.9859842873138106
2942655c788172a22b3274ff751f17be	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.8639476970310497
51248d4eaa128ba46e9bae70348957d1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.9379074347079578
df602de001550baba49b79fd2a04a521	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9993135313639978
072ea47d65d48a422951bc0e6a3c744e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.9966807464633605
c52d36ecbfc3eca9e0b0f196ec4b3704	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.7893149923912968
58368b859610a9f443280c9ddde9ca28	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured;s__	0.8965405639122038
e9946ee351a28765700d8b52da767452	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.9999888663943144
722a381607c1f6a6cac6b2ecff42dd1c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9997876668658285
588836af9ac40ff674b98af1c70005ed	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	0.7608620091180645
13ca6e93ee125c69aa52d2117e40a5ae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.9989677405239898
40728f057fc1f191045b8ffbe9a1ba70	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9994652749459669
6184d7db238e15a86d3adbc21bdd9ac2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998769001809915
2b3e8e97114bd41597bf1f5947221847	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__	0.9972928660882527
9ddb3fda1114dbb2d5a47d2ac6933d31	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.9926919554486855
1a54cab50529784a1346862cf9e05f72	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.9169630641884671
c60cd1d11f5b90b1916499c262060dfb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9939646554565917
6798f3a202ed062d88432dd9adf88966	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	0.9999842506491248
59944a063af21d9953526b164170f0ec	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.7672102030087928
28e5defa9a82f69613e2e012a056f953	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__	0.9522752960995592
efa0603824c61679e3a163bc28e27165	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.9997634309617784
6f49d972834a746b77b3dca461b1f19c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__	0.991706613057173
68d352799ed7ed595dc2f29f72baa1b1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gauvreauii_group;s__	0.8952476062542197
4b331b82d3761398599c8e4a6c67cd3b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9941897368766859
72c89a143efab063cb413061b6738d89	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	0.9999606301654131
3b8b16b29c91339ae74a4ce6b9839cfd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9293613557273925
c2c530b0da7da5e8eb116436b8c2d4c7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9990131950586507
aed934a2c1f41d98cd74e6f2d962c3d0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.9196445447059404
118bc393431addcfad3c6e72941f91c7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9836118111656204
213a2b069adc35f3fb567d70502b1ae5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.9293653986742789
007e8ceea19400816ae9d315327bb430	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__	0.9515267909508152
7d24126c734065400457562d6a3405fd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999732335232705
d256ce13f8957dbc3c99f205dfeb597b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__	0.985551251781187
3750e461e06d595095dbf77edc30102b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__	0.8416006191390624
0d45488f32e5b124f0761b3570cdaea7	d__Bacteria;p__Firmicutes;c__Clostridia	0.9960010187451895
66166ed482161d96f8cccaaf449221aa	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9981863340467866
0b0f23f658d9b1ceefa84111b3b1b116	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__	0.9763494860442083
39d8935492fa66209736e69462f50509	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9998639822360956
333f9d75e5da5e129bfd6c8d3192755b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9995015888721538
cffd8b38002192286774eca1526325d6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__	0.7999107351692104
33c3322ad5ce9a6a54fec0be256f6291	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9873855531390583
6ed008ecb7f28306356a07b66055e371	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.7260145196466459
49d20d2df53f7803509548c8ce16710a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9824812689242459
e832cd429bddf5b55b706f169aef15e4	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.999519428948041
ca638a87884d87cbc221df5c6203c8fb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.7935977410148293
ef2ae0e643bf189e47a38ca3c30ec60f	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__	0.9984032510552505
133a1f494ec359b81b8f8073167d1d5a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9911186061575902
8ae0cea45bf1e7297406b5bdff729cd0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9986241643114685
db429d34617f7eb0a0eb362303c83af8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9995321480904885
