run_accession	sample_accession	sample_alias	sample_title	fastq_ftp
SRR31239540	SAMN43528788	GH105	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31239540/SRR31239540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31239540/SRR31239540_2.fastq.gz
SRR31239542	SAMN43528786	GH103	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/042/SRR31239542/SRR31239542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/042/SRR31239542/SRR31239542_2.fastq.gz
SRR31239543	SAMN43528785	GH102	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/043/SRR31239543/SRR31239543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/043/SRR31239543/SRR31239543_2.fastq.gz
SRR31239544	SAMN43528776	GH093	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/044/SRR31239544/SRR31239544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/044/SRR31239544/SRR31239544_2.fastq.gz
SRR31239550	SAMN43528771	GH088	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/050/SRR31239550/SRR31239550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/050/SRR31239550/SRR31239550_2.fastq.gz
SRR31239551	SAMN43528770	GH087	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31239551/SRR31239551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31239551/SRR31239551_2.fastq.gz
SRR31239556	SAMN43528765	GH082	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/056/SRR31239556/SRR31239556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/056/SRR31239556/SRR31239556_2.fastq.gz
SRR31239563	SAMN43528759	GH076	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/063/SRR31239563/SRR31239563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/063/SRR31239563/SRR31239563_2.fastq.gz
SRR31239564	SAMN43528758	GH075	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/064/SRR31239564/SRR31239564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/064/SRR31239564/SRR31239564_2.fastq.gz
SRR31239566	SAMN43528756	GH073	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31239566/SRR31239566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31239566/SRR31239566_2.fastq.gz
SRR31239567	SAMN43528755	GH072	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31239567/SRR31239567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31239567/SRR31239567_2.fastq.gz
SRR31239571	SAMN43528752	GH069	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/071/SRR31239571/SRR31239571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/071/SRR31239571/SRR31239571_2.fastq.gz
SRR31239572	SAMN43528751	GH068	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31239572/SRR31239572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31239572/SRR31239572_2.fastq.gz
SRR31239573	SAMN43528750	GH067	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31239573/SRR31239573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31239573/SRR31239573_2.fastq.gz
SRR31239574	SAMN43528749	GH066	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31239574/SRR31239574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31239574/SRR31239574_2.fastq.gz
SRR31239579	SAMN43528715	GH032	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31239579/SRR31239579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31239579/SRR31239579_2.fastq.gz
SRR31239581	SAMN43528687	GH004	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/081/SRR31239581/SRR31239581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/081/SRR31239581/SRR31239581_2.fastq.gz
SRR31239583	SAMN43528712	GH029	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/083/SRR31239583/SRR31239583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/083/SRR31239583/SRR31239583_2.fastq.gz
SRR31239585	SAMN43528710	GH027	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/085/SRR31239585/SRR31239585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/085/SRR31239585/SRR31239585_2.fastq.gz
SRR31239586	SAMN43528709	GH026	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/086/SRR31239586/SRR31239586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/086/SRR31239586/SRR31239586_2.fastq.gz
SRR31239587	SAMN43528708	GH025	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/087/SRR31239587/SRR31239587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/087/SRR31239587/SRR31239587_2.fastq.gz
SRR31239589	SAMN43528917	GH234	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/089/SRR31239589/SRR31239589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/089/SRR31239589/SRR31239589_2.fastq.gz
SRR31239591	SAMN43528915	GH232	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/091/SRR31239591/SRR31239591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/091/SRR31239591/SRR31239591_2.fastq.gz
SRR31239594	SAMN43528913	GH230	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31239594/SRR31239594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31239594/SRR31239594_2.fastq.gz
SRR31239598	SAMN43528909	GH226	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/098/SRR31239598/SRR31239598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/098/SRR31239598/SRR31239598_2.fastq.gz
SRR31239600	SAMN43528907	GH224	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/000/SRR31239600/SRR31239600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/000/SRR31239600/SRR31239600_2.fastq.gz
SRR31239610	SAMN43528870	GH187	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/010/SRR31239610/SRR31239610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/010/SRR31239610/SRR31239610_2.fastq.gz
SRR31239611	SAMN43528869	GH186	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/011/SRR31239611/SRR31239611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/011/SRR31239611/SRR31239611_2.fastq.gz
SRR31239612	SAMN43528868	GH185	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/012/SRR31239612/SRR31239612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/012/SRR31239612/SRR31239612_2.fastq.gz
SRR31239616	SAMN43528864	GH181	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/016/SRR31239616/SRR31239616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/016/SRR31239616/SRR31239616_2.fastq.gz
SRR31239617	SAMN43528702	GH019	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31239617/SRR31239617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31239617/SRR31239617_2.fastq.gz
SRR31239621	SAMN43528860	GH177	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/021/SRR31239621/SRR31239621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/021/SRR31239621/SRR31239621_2.fastq.gz
SRR31239623	SAMN43528858	GH175	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31239623/SRR31239623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31239623/SRR31239623_2.fastq.gz
SRR31239624	SAMN43528857	GH174	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/024/SRR31239624/SRR31239624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/024/SRR31239624/SRR31239624_2.fastq.gz
SRR31239627	SAMN43528854	GH171	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/027/SRR31239627/SRR31239627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/027/SRR31239627/SRR31239627_2.fastq.gz
SRR31239635	SAMN43528847	GH164	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/035/SRR31239635/SRR31239635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/035/SRR31239635/SRR31239635_2.fastq.gz
SRR31239637	SAMN43528845	GH162	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31239637/SRR31239637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31239637/SRR31239637_2.fastq.gz
SRR31239640	SAMN43528784	GH101	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31239640/SRR31239640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31239640/SRR31239640_2.fastq.gz
SRR31239643	SAMN43528684	GH001	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/043/SRR31239643/SRR31239643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/043/SRR31239643/SRR31239643_2.fastq.gz
SRR31239928	SAMN43527878	DM007	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/028/SRR31239928/SRR31239928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/028/SRR31239928/SRR31239928_2.fastq.gz
SRR31239929	SAMN43527931	DM060	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/029/SRR31239929/SRR31239929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/029/SRR31239929/SRR31239929_2.fastq.gz
SRR31239931	SAMN43527929	DM058	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/031/SRR31239931/SRR31239931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/031/SRR31239931/SRR31239931_2.fastq.gz
SRR31239940	SAMN43527921	DM050	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31239940/SRR31239940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31239940/SRR31239940_2.fastq.gz
SRR31239950	SAMN43527876	DM005	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/050/SRR31239950/SRR31239950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/050/SRR31239950/SRR31239950_2.fastq.gz
SRR31239951	SAMN43527911	DM040	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31239951/SRR31239951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31239951/SRR31239951_2.fastq.gz
SRR31239962	SAMN43527901	DM030	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/062/SRR31239962/SRR31239962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/062/SRR31239962/SRR31239962_2.fastq.gz
SRR31239963	SAMN43527900	DM029	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/063/SRR31239963/SRR31239963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/063/SRR31239963/SRR31239963_2.fastq.gz
SRR31239969	SAMN43527894	DM023	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/069/SRR31239969/SRR31239969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/069/SRR31239969/SRR31239969_2.fastq.gz
SRR31239970	SAMN43527893	DM022	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31239970/SRR31239970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31239970/SRR31239970_2.fastq.gz
SRR31239973	SAMN43528072	DM201	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31239973/SRR31239973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31239973/SRR31239973_2.fastq.gz
SRR31239976	SAMN43528071	DM200	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31239976/SRR31239976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31239976/SRR31239976_2.fastq.gz
SRR31239980	SAMN43528067	DM196	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/080/SRR31239980/SRR31239980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/080/SRR31239980/SRR31239980_2.fastq.gz
SRR31239982	SAMN43528065	DM194	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/082/SRR31239982/SRR31239982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/082/SRR31239982/SRR31239982_2.fastq.gz
SRR31239984	SAMN43528063	DM192	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31239984/SRR31239984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31239984/SRR31239984_2.fastq.gz
SRR31239987	SAMN43528061	DM190	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/087/SRR31239987/SRR31239987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/087/SRR31239987/SRR31239987_2.fastq.gz
SRR31239988	SAMN43528031	DM160	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/088/SRR31239988/SRR31239988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/088/SRR31239988/SRR31239988_2.fastq.gz
SRR31239990	SAMN43528029	DM158	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/090/SRR31239990/SRR31239990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/090/SRR31239990/SRR31239990_2.fastq.gz
SRR31239992	SAMN43528027	DM156	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/092/SRR31239992/SRR31239992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/092/SRR31239992/SRR31239992_2.fastq.gz
SRR31239993	SAMN43528026	DM155	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/093/SRR31239993/SRR31239993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/093/SRR31239993/SRR31239993_2.fastq.gz
SRR31239994	SAMN43528025	DM154	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31239994/SRR31239994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31239994/SRR31239994_2.fastq.gz
SRR31239996	SAMN43528023	DM152	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/096/SRR31239996/SRR31239996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/096/SRR31239996/SRR31239996_2.fastq.gz
SRR31240006	SAMN43528014	DM143	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/006/SRR31240006/SRR31240006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/006/SRR31240006/SRR31240006_2.fastq.gz
SRR31240008	SAMN43528012	DM141	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/008/SRR31240008/SRR31240008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/008/SRR31240008/SRR31240008_2.fastq.gz
SRR31240019	SAMN43528002	DM131	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/019/SRR31240019/SRR31240019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/019/SRR31240019/SRR31240019_2.fastq.gz
SRR31240020	SAMN43527971	DM100	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/020/SRR31240020/SRR31240020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/020/SRR31240020/SRR31240020_2.fastq.gz
SRR31240023	SAMN43527968	DM097	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31240023/SRR31240023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31240023/SRR31240023_2.fastq.gz
SRR31240024	SAMN43527967	DM096	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/024/SRR31240024/SRR31240024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/024/SRR31240024/SRR31240024_2.fastq.gz
SRR31240026	SAMN43527965	DM094	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/026/SRR31240026/SRR31240026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/026/SRR31240026/SRR31240026_2.fastq.gz
SRR31240027	SAMN43528060	DM189	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/027/SRR31240027/SRR31240027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/027/SRR31240027/SRR31240027_2.fastq.gz
SRR31240029	SAMN43528058	DM187	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/029/SRR31240029/SRR31240029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/029/SRR31240029/SRR31240029_2.fastq.gz
SRR31240033	SAMN43528054	DM183	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/033/SRR31240033/SRR31240033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/033/SRR31240033/SRR31240033_2.fastq.gz
SRR31240034	SAMN43528053	DM182	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/034/SRR31240034/SRR31240034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/034/SRR31240034/SRR31240034_2.fastq.gz
SRR31240035	SAMN43528052	DM181	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/035/SRR31240035/SRR31240035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/035/SRR31240035/SRR31240035_2.fastq.gz
SRR31240045	SAMN43528043	DM172	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/045/SRR31240045/SRR31240045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/045/SRR31240045/SRR31240045_2.fastq.gz
SRR31240046	SAMN43528042	DM171	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/046/SRR31240046/SRR31240046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/046/SRR31240046/SRR31240046_2.fastq.gz
SRR31240051	SAMN43528038	DM167	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31240051/SRR31240051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/051/SRR31240051/SRR31240051_2.fastq.gz
SRR31240052	SAMN43528037	DM166	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/052/SRR31240052/SRR31240052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/052/SRR31240052/SRR31240052_2.fastq.gz
SRR31240053	SAMN43528036	DM165	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/053/SRR31240053/SRR31240053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/053/SRR31240053/SRR31240053_2.fastq.gz
SRR31240055	SAMN43528034	DM163	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/055/SRR31240055/SRR31240055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/055/SRR31240055/SRR31240055_2.fastq.gz
SRR31240064	SAMN43527997	DM126	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/064/SRR31240064/SRR31240064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/064/SRR31240064/SRR31240064_2.fastq.gz
SRR31240066	SAMN43527995	DM124	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31240066/SRR31240066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31240066/SRR31240066_2.fastq.gz
SRR31240068	SAMN43527993	DM122	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31240068/SRR31240068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31240068/SRR31240068_2.fastq.gz
SRR31240080	SAMN43527982	DM111	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/080/SRR31240080/SRR31240080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/080/SRR31240080/SRR31240080_2.fastq.gz
SRR31240081	SAMN43527883	DM012	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/081/SRR31240081/SRR31240081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/081/SRR31240081/SRR31240081_2.fastq.gz
SRR31240083	SAMN43527980	DM109	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/083/SRR31240083/SRR31240083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/083/SRR31240083/SRR31240083_2.fastq.gz
SRR31240089	SAMN43527974	DM103	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/089/SRR31240089/SRR31240089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/089/SRR31240089/SRR31240089_2.fastq.gz
SRR31240090	SAMN43527973	DM102	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/090/SRR31240090/SRR31240090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/090/SRR31240090/SRR31240090_2.fastq.gz
SRR31240092	SAMN43527963	DM092	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/092/SRR31240092/SRR31240092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/092/SRR31240092/SRR31240092_2.fastq.gz
SRR31240096	SAMN43527960	DM089	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/096/SRR31240096/SRR31240096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/096/SRR31240096/SRR31240096_2.fastq.gz
SRR31240097	SAMN43527959	DM088	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/097/SRR31240097/SRR31240097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/097/SRR31240097/SRR31240097_2.fastq.gz
SRR31240103	SAMN43527953	DM082	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/003/SRR31240103/SRR31240103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/003/SRR31240103/SRR31240103_2.fastq.gz
SRR31240105	SAMN43527880	DM009	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR31240105/SRR31240105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR31240105/SRR31240105_2.fastq.gz
SRR31240108	SAMN43527949	DM078	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/008/SRR31240108/SRR31240108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/008/SRR31240108/SRR31240108_2.fastq.gz
